,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 
21 ,539858 ,1756 ,10642 ,0 ,897 ,0 ,0 ,467 ,0 ,0 ,0 ,132 ,472 ,0 ,0 ,0 ,174785 ,911 ,0 ,3495 ,649765 ,6224 ,0 ,0 ,743 ,0 ,102 ,0 ,0 ,0 ,167 ,0 ,33 ,0 ,457 ,2956 ,0 ,0 ,0 ,0 ,0 ,52 ,0 ,0 ,1786 ,0 ,0 ,0 ,0 ,286 ,1017 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25810 ,0 ,0 ,88 ,83 ,106 ,0 ,0 ,0 ,7084 ,0 ,0 ,1430174 ,1785 ,0 ,0 ,0 ,30378 ,0 ,0 ,32163 ,1462337 
22 ,0 ,2 ,0 ,844 ,7 ,28 ,2739 ,73611 ,14048 ,1395 ,34543 ,40805 ,2236 ,95716 ,78150 ,302782 ,360813 ,626984 ,39910 ,52934 ,12336 ,1109076 ,630894 ,130475 ,34998 ,58199 ,72404 ,45707 ,10401 ,4544 ,235230 ,32990 ,49314 ,85723 ,3035138 ,1778879 ,417831 ,81161 ,52428 ,21080 ,25301 ,67660 ,126760 ,10049 ,89188 ,10354 ,150 ,861 ,34 ,3410 ,67079 ,7135 ,6722 ,28729 ,8152 ,6383 ,8310 ,13179 ,250 ,204 ,403 ,5495 ,38494 ,18180 ,355 ,685 ,241 ,0 ,283 ,44 ,446179 ,512 ,101916 ,175267 ,1101 ,17873 ,113478 ,472 ,160 ,2797 ,610 ,7521 ,11038331 ,2608761 ,0 ,0 ,0 ,-487551 ,0 ,0 ,2121210 ,13159541 
23 ,22112 ,0 ,0 ,66 ,3 ,2 ,1 ,37772 ,13076 ,5336 ,176106 ,23581 ,10317 ,56469 ,25169 ,7410 ,17657 ,26030 ,0 ,15488 ,867 ,143410 ,2096411 ,33659 ,156301 ,3502 ,548 ,3607 ,1487 ,5 ,63826 ,54017 ,40902 ,124215 ,846729 ,2175194 ,700960 ,14574 ,230763 ,13314 ,172502 ,117230 ,38325 ,18466 ,37343 ,392 ,0 ,0 ,1 ,482 ,259168 ,24996 ,13561 ,483 ,0 ,5253 ,2714 ,4215 ,0 ,2 ,0 ,129 ,524 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,34986 ,405 ,763 ,1876 ,89 ,7 ,42 ,1 ,87 ,55 ,0 ,4497 ,7879483 ,259070 ,0 ,0 ,0 ,142516 ,0 ,0 ,401586 ,8281069 
24 ,464 ,133 ,0 ,376 ,0 ,0 ,0 ,2248 ,0 ,0 ,23977 ,6252 ,10 ,1257 ,210 ,4020 ,2473 ,4804 ,6 ,2602 ,0 ,620 ,12778 ,191572 ,418 ,464 ,9963 ,66 ,82 ,138 ,8803 ,63816 ,19552 ,33336 ,5808 ,40943 ,7446 ,509 ,6624 ,6450 ,8773 ,445944 ,82454 ,7370 ,3393 ,1049 ,0 ,0 ,95 ,1169 ,1991 ,2333 ,4812 ,34376 ,3858 ,4295 ,8474 ,3518 ,0 ,0 ,0 ,27 ,0 ,0 ,289 ,468 ,290 ,0 ,2 ,0 ,5675 ,0 ,377 ,1097 ,0 ,0 ,64837 ,0 ,0 ,329 ,0 ,120687 ,1266202 ,68804 ,0 ,0 ,0 ,-6828 ,0 ,0 ,61976 ,1328178 
25 ,0 ,982 ,0 ,0 ,0 ,0 ,0 ,19616 ,29031 ,0 ,1986 ,0 ,0 ,0 ,0 ,671 ,8822 ,18250 ,0 ,54630 ,440 ,131647 ,25021 ,5934 ,2424054 ,1519 ,1015 ,11 ,18 ,0 ,12532 ,11361 ,24878 ,57547 ,110351 ,2671295 ,62914 ,22 ,70166 ,8899 ,47346 ,202513 ,22120 ,9928 ,51788 ,297 ,0 ,0 ,0 ,172 ,116577 ,3214 ,1976 ,17 ,15 ,87 ,298 ,47416 ,90 ,0 ,40 ,53 ,0 ,0 ,20 ,77 ,198 ,0 ,29 ,0 ,11931 ,29 ,797 ,45 ,9 ,894 ,75 ,44 ,16 ,34 ,81 ,9136 ,6280974 ,36408 ,0 ,0 ,0 ,153253 ,0 ,0 ,189661 ,6470635 
26 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,249 ,0 ,226 ,418 ,289 ,25602 ,29048 ,7120 ,95 ,107 ,87 ,15065 ,14411 ,182 ,117495 ,369788 ,162183 ,14957 ,29609 ,10219 ,49880 ,85133 ,9116 ,221893 ,106724 ,159731 ,17617 ,1897 ,6476 ,35046 ,1402 ,65207 ,6599 ,5499 ,7666 ,6768 ,0 ,0 ,0 ,10557 ,1405549 ,91831 ,554 ,82 ,0 ,7498 ,78 ,3214 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20882 ,0 ,0 ,0 ,24 ,390 ,318 ,202 ,0 ,0 ,218 ,2026 ,3127233 ,150402 ,0 ,0 ,0 ,62016 ,0 ,0 ,212418 ,3339651 
27 ,0 ,0 ,0 ,893 ,8 ,29 ,0 ,0 ,0 ,0 ,13533 ,6 ,35 ,6 ,6 ,2216 ,139 ,690 ,0 ,0 ,416 ,1939 ,6169 ,40420 ,260 ,7319 ,11810349 ,3861930 ,42149 ,870033 ,2942171 ,333374 ,263891 ,102380 ,8838 ,30247 ,4736 ,9 ,1572 ,1178 ,1645 ,196025 ,4513150 ,10160 ,29801 ,32 ,0 ,0 ,0 ,281 ,1864349 ,417908 ,10 ,0 ,3711 ,749 ,516 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,202 ,41322 ,0 ,3912 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24875 ,27455590 ,287 ,0 ,0 ,0 ,1035687 ,0 ,0 ,1035974 ,28491564 
28 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,344 ,12 ,0 ,0 ,11 ,4 ,12 ,41 ,15 ,77 ,132032 ,853822 ,21264 ,251 ,444655 ,80090 ,47420 ,80239 ,11593 ,164940 ,24560 ,379 ,6909 ,7468 ,6760 ,959834 ,97840 ,4700 ,12154 ,2 ,1 ,0 ,0 ,0 ,2117 ,813 ,0 ,0 ,0 ,32 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6146 ,0 ,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,149 ,2966750 ,0 ,0 ,0 ,0 ,41707 ,0 ,0 ,41707 ,3008457 
29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7545 ,0 ,5659 ,112787 ,4854 ,0 ,461 ,0 ,794652 ,34497 ,5 ,26367 ,9353 ,115762 ,437892 ,10876482 ,312231 ,978970 ,275631 ,137696 ,2615745 ,1205803 ,559300 ,793122 ,9217 ,235784 ,18494 ,45718 ,985628 ,33662 ,187457 ,274348 ,1728 ,0 ,0 ,0 ,81088 ,69284 ,5036 ,0 ,0 ,0 ,29561 ,253 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,67525 ,0 ,2467 ,0 ,0 ,0 ,81807 ,0 ,0 ,0 ,0 ,6765 ,21440636 ,9223 ,0 ,0 ,0 ,-331766 ,153328 ,0 ,-169215 ,21271421 
30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,10 ,0 ,230 ,334 ,298 ,10 ,0 ,7 ,20 ,502 ,69 ,20 ,4260 ,929 ,0 ,3923 ,11369 ,11301 ,41896 ,9647 ,10356 ,1888 ,22051 ,3330 ,0 ,121 ,1193 ,137 ,44749 ,47966 ,3123 ,1089 ,0 ,0 ,13 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,154 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,567 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,221586 ,559 ,0 ,0 ,0 ,9681 ,0 ,0 ,10240 ,231826 
