,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
21,1982247,25678,64213,94,39129,0,0,24756,22,0,255,2851,21,963,0,22,33363,19347,191,13064,22747,45171,756,28,8299,0,150,450,50,0,3851,0,7,1468,10843,34421,1011,0,0,0,41,1149,0,0,5327,0,0,0,21477,25999,31173,721,0,0,107,16,678,13136,0,0,0,0,0,0,0,0,0,0,0,0,21723,0,592,32524,30346,5021,162603,2603,5799,164271,863,0,2861637,23195,0,0,0,48147,0,613736,685078,3546715
22,147,1678,135,31509,1242,3875,88552,190307,10025,37733,370227,86397,125838,518859,397204,307694,465988,221390,52582,14113,19900,970426,1112737,258380,100778,295082,171748,545415,74596,20333,1516837,122669,240278,326860,227593,274789,298544,9851,44312,81064,78348,461233,348939,38982,628649,133078,18428,78810,43515,154317,1325281,340320,217009,336550,41292,5145,134958,406579,13749,29307,17359,23731,233596,68736,13612,25941,10661,0,13070,2033,232108,22373,167698,976870,47997,160637,220863,93151,56054,114081,23505,1410471,18406723,2675306,0,0,0,-86422,0,6099134,8688018,27094741
23,428303,46801,6425,143112,2437,2811,2723,1203308,462535,12803,506795,135088,34807,175759,178293,75323,207446,74819,13922,269749,64504,1089578,3209541,382877,104409,75102,51245,140958,46210,4561,1287556,1157083,582658,2428389,405184,1401821,421596,120180,1244370,1044029,1118397,6768775,328524,212835,1587547,262146,3721,1637,65301,166423,4361195,704490,2563238,99646,7619,589,153120,322888,8588,8624,11343,24680,17378,7986,23133,19747,7920,0,6447,13848,66175,26856,66169,73579,14909,98825,20436,27134,4973,11267,14829,326139,38874186,294647,0,0,0,282395,0,6287230,6864272,45738458
24,4219,3870,157,11147,1037,1821,12629,26227,685,1093,56295,115242,3653,17348,11578,34416,29050,29008,114,10566,537,10721,63549,244415,72343,87575,94201,11293,4981,7296,325363,546777,296748,339755,28067,119787,37703,10213,103548,94472,80761,2145688,237339,121284,176875,53787,2095,228,16201,60228,127415,124056,60461,872924,22821,11285,163978,34494,740,0,0,5143,3365,1338,3700,4136,2595,0,1234,3458,15913,218,5101,49635,2513,5903,124304,1130,2063,4498,2669,528564,7949639,19256,0,0,0,-4934,0,4648855,4663177,12612816
25,0,14541,0,469,701,0,0,95771,341142,0,1986,0,1424,156,527,2412,8762,2750,0,182674,6284,242208,45968,10612,607850,10632,2472,1119,2209,549,67349,36837,42288,387664,84017,8204015,168538,3229,176021,58915,157802,323992,177386,62054,213890,729,0,0,752,5006,1116572,162965,68830,1867,1562,10,21142,28243,7674,202,3498,5082,144,1633,2116,5365,7401,0,4435,259,32347,2927,10305,7017,2160,54023,9120,4185,2699,4189,6940,53387,13382001,48159,0,0,0,350494,0,770938,1169591,14551592
26,1555,1134,69,495,424,49,540,2600,0,0,2982,5476,3151,75830,1978,73537,44381,6006,1102,199,1727,19226,7386,426,122850,2822740,806124,246428,70203,78297,148533,89338,13828,180302,60444,165652,16889,4252,19579,29849,8110,102868,43011,10890,78307,46362,0,22716,10164,147567,8251692,6706357,11943,934,0,265,2405,92760,0,0,0,0,0,0,0,0,0,0,0,0,64627,0,10893,0,12104,5545,7890,1652,0,1380,2648,5944,20774615,153552,0,0,0,-50745,0,1025817,1128624,21903239
27,16355,38310,0,3432,1643,5893,1967,1902,645,1174,23046,5022,14979,10978,3930,110681,32864,11748,98,183,196,4253,34884,744511,2763,613244,60796948,10665451,109871,2401865,8879750,2779093,3307788,781654,27021,135760,79687,9721,57384,255246,88369,2231747,3489281,167162,642497,40091,16034,30037,1645,17000,5388805,6276596,5739,2356,9677,8897,25727,0,0,0,0,254,115,133,0,0,0,0,2196,163,46985,0,2855,361,0,2053,111,16529,89,282,440,58449,110544615,6220,0,0,0,1199563,0,15994042,17199825,127744440
28,145,1599,0,185,28,2066,1194,11,0,0,576,0,221,1276,0,2569,1371,1446,0,17,111,2232,3438,1269,3686,66748,1379873,7306495,11440,23296,6892804,1825160,1352775,1512710,139523,396049,163595,27138,190228,345098,86342,2188271,920959,88921,728092,3007,1066,0,0,631,448672,332742,0,297,54,44,2897,0,0,0,0,0,0,66,0,0,0,0,0,0,86209,0,6833,0,541,0,0,2100,0,0,0,108250,26662366,1105,0,0,0,253264,0,12124010,12378379,39040745
29,482,0,0,2204,0,467,0,4156,411,0,9180,0,879,24352,3197,23383,191528,3490,0,73377,1157,344240,117852,14750,47394,30043,104976,867608,5270840,600900,3898559,972510,340214,6376238,575158,166905,517910,16260,148779,141078,143175,735077,188766,91155,725367,13671,0,0,0,601146,865827,142445,536,0,0,2972,7214,3782,0,0,0,0,0,0,0,0,0,0,185,0,30615,0,1376,0,165,255,72744,288,0,0,0,16302,24533540,8760,0,0,0,-126200,29470,13335893,13247923,37781463
30,0,0,0,0,0,0,222,0,0,0,954,0,0,4737,558,40397,12050,1350,195,526,332,1278,11282,1001,5470,3196,84002,14213,249303,127194,681577,1673377,1300152,318316,36671,44873,67585,2224,23016,55602,34726,893243,178009,58549,161863,13297,3756,164977,1019,3086,95614,217453,0,34,0,1,4296,3967,0,0,0,0,0,0,0,0,0,0,211,210,14732,0,0,0,4,130,329,0,0,0,0,63,6611222,2183,0,0,0,347725,0,247119,597027,7208249
31,10475,6581,7397,4914,6176,21622,32224,543169,583830,2799,304859,149222,67907,72160,15458,944097,398334,114778,3968,162151,6211,406044,242281,493985,196538,408401,591268,645566,300545,120523,9458739,4521834,3770379,1741541,441600,869862,673082,75666,1064931,909985,1044954,7067191,4055711,568577,1794623,396886,40433,1652,32737,68912,10293387,8084012,683580,212590,96014,11776,243283,497881,52849,4156,20751,39989,10010,5183,143135,36101,29198,0,34923,21048,298782,19541,68854,87453,600434,97170,22973,82348,18558,35113,35541,589324,67938735,444667,0,2315145,1210085,594887,0,9271225,13836009,81774744
32,206,22760,336,86129,3219,20294,18571,106233,24548,16922,33259,800,7046,51011,4017,688184,371298,64703,14942,14641,5911,50118,78002,101560,76385,108380,269743,206197,81299,19829,937190,7169408,2219017,462053,92694,251572,61913,22428,34059,686620,63174,2231422,4811258,284068,412515,201122,212762,293615,125866,429174,2854690,1789336,621915,43789,52238,16269,386834,96908,44307,3387,48082,90991,4520,2264,132340,156444,51098,6858,129764,22793,241906,7391,50063,167181,174143,97320,28613,26534,17199,33680,27657,683553,31658540,783542,0,7536032,137644,-253582,0,17915888,26119524,57778064
33,73754,40013,4049,956,15370,2294,14759,88977,9898,28353,64038,25843,6554,24224,11435,76705,13743,13714,987,4464,1787,14249,1529151,284192,111274,151538,145854,196948,119869,92894,1379833,1707756,5132561,624789,919802,233053,98599,8354,128128,95067,76900,721947,327111,62870,270471,30467,6619,1507,5470,43904,110546,243865,5846,4559,3370,770,23469,12373,0,0,0,2436,31543,657,2388,0,0,0,0,39827,365469,0,6308,6226,88619,64229,4198,12768,2632,23179,0,53364,16151735,9089,0,14018817,103708,775358,0,19649922,34556894,50708629
34,1192,11590,437,91721,5288,11367,8656,17571,1047,1573,42976,1806,12556,25976,13951,158284,87537,24533,8086,12546,1212,13633,62682,13171,34957,141178,254196,93396,69085,14708,616053,2827873,2321565,11043680,350017,1147979,795075,419162,2168497,744296,790904,4236552,1456305,263127,510276,905926,24565,30105,29866,99714,4342057,3484370,251207,325536,43626,18617,259630,97954,1564683,81305,163617,69027,6230,12771,126161,85816,55990,0,82937,11433,241334,13992,168836,454067,62747,149030,25210,58669,101887,166873,45754,631043,45220857,170512,0,3726284,88005,570987,0,18986829,23542617,68763474
35,0,0,0,0,0,0,0,16,0,0,0,0,0,19,1405,0,13,58,0,0,0,0,1372,0,0,0,0,350,830,0,19439,175156,237175,725681,7657778,1101114,214303,350107,1805480,141253,565010,185726,5676,19087,106016,8524,0,0,0,2280,0,15187,13101,0,0,3,171,0,32539,13740,52442,169447,219,7450,0,0,0,0,0,3060,391087,0,4085,0,1036,1148,0,0,0,916,0,140739,14170238,121957,0,0,0,-859894,0,49030125,48292188,62462426
36,0,0,0,0,0,0,0,10,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19972,269310,315084,99966,44896,24233709,150091,803383,8647108,77229,781854,232374,588,4782,77751,0,0,0,0,0,10187,8028,0,0,0,254,74,0,1389,830,803,1964,875,0,0,0,0,0,0,0,40258,0,291,0,80,3687,0,0,10,0,0,50789,35878278,0,0,0,0,2595012,0,63761662,66356674,102234952
37,0,115,0,628,212,0,69,1046,28,0,1966,762,95,1317,6498,12861,2440,301,94,61,0,3475,1983,27,9441,1650,27875,15293,1779,242,24277,306893,349438,772719,2049558,2087283,2084423,296733,1642201,207567,704431,282713,13832,22386,124573,57348,887,140,1324,3974,43012,121505,49385,5778,1340,705,26026,2709,124412,28231,93841,84029,1351,24494,65175,12691,386,0,4686,2774,90505,23036,37358,37742,2477,60863,7988,11342,6042,7330,11924,233760,12345855,39832,0,0,0,-417761,0,7667787,7289858,19635713
38,0,0,0,131,653,0,0,321,0,0,176,88,0,1149,5840,9035,4377,1026,142,96,64,646,2608,21,1371,851,10308,2065,1028,0,2828,25207,32885,11131,3982,20030,15897,198727,125252,5378,48536,99678,1858,2878,20110,9445,1084,137,1297,24734,13308,7204,58144,10650,2859,4519,24987,6076,61443,32840,174678,958002,5284,1731,125570,105052,51678,0,10072,3632,37812,14732,49875,106148,96935,74284,13234,25139,9498,8578,31464,65427,2883925,108113,0,30599,345149,-169336,0,6360352,6674877,9558802
39,1686,426,0,3401,1118,0,406,18310,178,1514,8070,1051,91,3923,2229,43542,28378,12135,688,284,146,4545,6838,177,5000,8444,25108,33696,8239,830,28737,47877,80277,20038,26692,161041,101067,135821,7901602,29086,82975,698657,149222,39155,56842,117590,7228,1797,14284,52221,257755,315573,604922,73198,13554,6464,132582,80242,1082307,98461,155387,77863,3177,19243,141863,80133,44099,0,42265,8302,318856,73224,46490,90487,154792,204537,21196,42352,26291,73898,42684,182742,14487601,10072888,0,3364265,997821,1767210,0,36366204,52568388,67055989
40,246,2583,0,1575,1070,12,0,1998,82,0,10615,1394,295,417,162,7550,6602,0,0,210,6,1380,7169,443,4148,2286,4365,424,1364,0,22202,28189,5354,4143,984,4776,438,76,3809,1445601,666,12037,63945,715,11307,37331,3387,0,7876,9978,483135,291331,377250,14866,7618,408,123280,323441,2294,27,2055,1576,0,1646,6479,43,16,24619,11742,2543,249919,488,3791,65652,1615,300265,90237,153761,7022,26213,32971,411964,4737477,2242943,0,754297,20894,260811,0,5472426,8751371,13488848
41,8386,31686,156,9141,2677,0,461,17952,1876,2476,11050,1791,88,9495,5186,161147,107681,33187,2570,2844,1091,10938,32853,1259,13817,13597,70793,44600,25533,4477,177014,328430,793342,321027,54773,444633,32542,11358,139081,187992,784616,321962,559236,72002,118529,242359,49850,94600,7711,54820,312265,314029,437151,38863,15436,3339,133233,100947,175563,23315,35972,55786,11115,46789,83716,86872,30332,0,20113,27576,467451,49377,729618,112197,216216,466752,889646,206069,29315,26906,29724,79253,10679621,442573,0,1429290,537412,115742,0,7006965,9531982,20211603
42,8750,7909,3196,6272,3340,2315,52339,36838,5267,4157,23684,3824,12304,37403,15041,65278,23316,12762,1166,23181,1364,43762,66229,1747,2592,207035,38380,9486,23870,6507,142837,163210,466182,21404,3435,53881,1599,1720,15159,10031,4710,42502833,11362,2900,88339,24946,2368,27682,81319,190224,85821,117314,702711,1936511,1324,34,414005,14953,11138,8271,5187,57576,48604,19770,49873,45524,8831,0,26419,118824,59855,25077,36574,51110,79435,31454,122927,50607,9611,168453,37148,2982721,51893117,16622057,0,13669405,1015988,380971,0,62478402,94166823,146059940
43,0,0,0,171081,0,0,36287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772443,0,0,0,0,0,0,0,0,0,0,0,745036,0,9944,0,0,0,0,0,0,0,0,0,0,0,0,11698,168240,0,0,0,102519,0,0,0,0,0,0,0,5017248,0,0,489683,1019953,-46876,0,50798573,52261333,57278581
44,18796,13606,656,476,709,16595,626,628,240,0,0,118,951,3021,0,3334,295,382,0,0,403,0,0,390,8223,26262,45,0,515,1146,1714,22153,6164,7563,830,20,930,0,1799,2048,221,38856,916,1166211,1895,12222,8943,735,4512,8371,5550,7875,113388,255664,1612,386001,36338,9469,20141,0,265,1409,0,0,0,0,0,0,50,4701,133679,0,881,8474,307501,17277,17021,15482,17,19587,1491,48019,2795412,118498,0,1970636,895039,383975,0,1814736,5182884,7978296
45,386,1119,7,2939,1611,8835,33557,1283173,60631,30313,4651274,402558,179754,540828,2670,34503,217600,279076,50026,169163,22115,194378,1168598,141849,180361,322064,502934,761497,343676,162529,1811381,1074016,1651272,939367,167401,1575196,563138,94608,1089814,141655,417727,4651664,3724042,122728,5235690,7844,2008,270,38126,74808,1362062,62455,572203,51034,6752,3274,98131,623197,40591,61871,25260,33651,2726,10676,107089,134359,39054,67290,50554,47381,84814,52555,98284,92115,95264,1363610,58676,169159,111571,415992,94688,75111,41244228,2117443,0,1259744,211527,210004,589875,5166876,9555469,50799697
46,59426,72138,6472,21344,112825,15664,75417,431412,35760,8286,915432,36145,131777,578517,70201,870709,980819,385078,116586,84855,37701,171154,435922,56246,157008,441306,2542998,611080,806883,73745,777559,191045,301220,313515,421207,897218,165341,44325,232922,30828,82266,564386,216099,24885,422672,556749,64474,440089,166652,205232,228341,108617,3027545,363734,18554,9597,944319,925817,561651,131000,153209,121799,37904,43241,300917,469811,62055,45149,2551401,49239,980714,144986,141038,294435,740127,2177727,735398,408260,210018,550601,114042,420024,33532860,7917866,0,0,0,0,0,83761,8001627,41534487
47,3415,249,10,3812,2079,189,2183,99034,27653,3483,297048,11029,5359,132009,11734,470625,944283,276112,19671,20945,6838,66696,168776,12256,219989,110806,483939,153133,354936,24369,583587,142415,72015,252078,151013,490880,36237,11357,86459,50269,32301,216517,50680,13461,143720,8575153,1192141,17461,9790,59317,89450,87898,251108,593752,2664,4193,46336,1392059,28694,12568,6398,17193,23429,8221,60034,67171,15525,15081,268749,17410,148352,23138,46783,42134,92924,737012,362905,546052,24078,656784,69926,247560,22125092,7816659,0,0,0,0,0,18034,7834693,29959785
48,2265,29755,33,16257,6455,414,341,16177,1902,1775,9125,1367,471,4986,1716,20393,29951,10334,554,1289,836,1807,15033,292,5403,33062,42856,36261,4673,691,44304,16981,7099,5043,2972,36539,1225,871,6127,2104,547,56727,3714,2991,33570,48301,7610,2228,20032,33372,29853,15573,541666,30645,1891,181,24393,32307,59649,3751,4892,8210,4268,2937,122314,251426,29281,14703,5296,8154,92221,11963,63796,57813,325878,84362,379758,48218,11021,14441,4526,1832,2916050,1351575,0,0,0,0,0,2919,1354494,4270544
49,0,703,0,1200,10683,0,125,32848,3842,1713,27370,5530,607,5463,2078,15373,123289,20845,3597,697,455,12312,15333,789,9029,13584,33424,6668,24005,1225,43785,7753,3873,2119,4072,2217,4513,837,4099,6155,2203,84771,1295,569,48389,56763,8273,2077,273061,369165,45414,42523,0,66777,304,0,45576,0,0,0,0,0,0,0,0,0,0,0,77710,0,89,0,0,0,93330,153037,134602,70627,14459,22768,0,14565,2080557,1600546,649543,0,0,0,0,2853,2252942,4333499
50,2616,7296,7,3823,31919,87,4073,188890,149170,2807,71835,3258,26276,686655,6219,45383,442377,138804,17967,16614,115210,213973,501376,67639,91554,351730,2413815,9778,777768,115874,456566,55136,54000,131245,15485,2586,29820,1531,12596,19175,25458,218941,85114,2409,174830,127999,11173,3493,227974,133175,43894,83574,108050,83712,536,140,43236,624419,59079,2525,1838,6095,10755,19459,111905,32773,17,0,412560,2094,57289,5815,22501,35756,103652,253312,481040,106362,41678,32467,397,151175,11231604,884288,33604,0,0,0,0,36255,954147,12185751
51,55046,25457,4621,10381,1100,2287,7638,41969,10461,2619,31123,2931,3325,16976,7349,60718,66534,27299,3791,12181,2385,22464,47546,14389,30665,17225,55388,17094,19525,5419,53804,55031,49281,96759,207222,227611,19548,7378,79155,11191,22404,140962,71644,8399,23030,166013,43060,25118,8184,11757,56865,38423,156838,88249,36754,23445,62479,47946,163105,14348,12191,89994,8579,6354,55835,15175,9343,3584212,92481,37275,159730,12907,30957,18904,1942333,432405,91055,107606,72361,30084,3855,18768,9474313,0,0,78841117,15946010,996325,0,15675,95799127,105273440
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45928367,28622891,0,0,353816,74905074,74905074
