,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 ,93 ,94 ,95 ,96 ,97 ,98 ,99 ,100 ,101 ,102 ,103 ,104 
47 ,3415 ,249 ,10 ,3812 ,2079 ,189 ,2183 ,99034 ,27653 ,3483 ,297048 ,11029 ,5359 ,132009 ,11734 ,470625 ,944283 ,276112 ,19671 ,20945 ,6838 ,66696 ,168776 ,12256 ,219989 ,110806 ,483939 ,153133 ,354936 ,24369 ,583587 ,142415 ,72015 ,252078 ,151013 ,490880 ,36237 ,11357 ,86459 ,50269 ,32301 ,216517 ,50680 ,13461 ,143720 ,8575153 ,1192141 ,17461 ,9790 ,59317 ,89450 ,87898 ,251108 ,593752 ,2664 ,4193 ,46336 ,1392059 ,28694 ,12568 ,6398 ,17193 ,23429 ,8221 ,60034 ,67171 ,15525 ,15081 ,268749 ,17410 ,148352 ,23138 ,46783 ,42134 ,96274 ,737012 ,362905 ,546052 ,24078 ,656784 ,69926 ,247560 ,22128442 ,7870849 ,0 ,0 ,0 ,0 ,0 ,18034 ,7888883 ,30017325 ,29959785 ,0 ,57540 ,0 ,30017325 ,0 ,0 ,0 ,0 ,0 ,0 ,30017325 
48 ,2265 ,29755 ,33 ,16259 ,6455 ,414 ,341 ,16180 ,1902 ,1776 ,9128 ,1367 ,471 ,4988 ,1716 ,20492 ,30146 ,10419 ,555 ,1290 ,836 ,1807 ,15037 ,292 ,5404 ,33062 ,42989 ,36291 ,4680 ,691 ,44310 ,17005 ,7105 ,5047 ,3019 ,37199 ,1227 ,872 ,6157 ,2106 ,547 ,57566 ,3735 ,2991 ,33570 ,48302 ,7610 ,2228 ,20032 ,33372 ,29853 ,15573 ,542111 ,30646 ,1901 ,182 ,24393 ,32318 ,59660 ,3751 ,4892 ,8212 ,4269 ,2937 ,122334 ,251436 ,29301 ,14705 ,5296 ,8161 ,92285 ,11970 ,63824 ,57892 ,326062 ,84363 ,379759 ,48218 ,11022 ,14441 ,4526 ,1832 ,2919166 ,1371816 ,0 ,0 ,0 ,0 ,0 ,2919 ,1374735 ,4293901 ,4270544 ,0 ,23357 ,0 ,4293901 ,0 ,0 ,0 ,0 ,0 ,0 ,4293901 
49 ,0 ,703 ,0 ,1200 ,10683 ,0 ,125 ,32848 ,3842 ,1713 ,27370 ,5530 ,607 ,5463 ,2078 ,15373 ,123289 ,20845 ,3597 ,697 ,455 ,12312 ,15333 ,789 ,9029 ,13584 ,33424 ,6668 ,24005 ,1225 ,43785 ,7753 ,3873 ,2119 ,4072 ,2217 ,4513 ,837 ,4099 ,6155 ,2203 ,84771 ,1295 ,569 ,48389 ,56763 ,8273 ,2077 ,273061 ,369165 ,45414 ,42523 ,0 ,66777 ,304 ,0 ,45576 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,77710 ,0 ,89 ,0 ,0 ,0 ,93410 ,153037 ,134602 ,70627 ,14459 ,22768 ,0 ,14565 ,2080637 ,1601295 ,649543 ,0 ,0 ,0 ,0 ,2853 ,2253691 ,4334328 ,4333499 ,0 ,829 ,0 ,4334328 ,0 ,0 ,0 ,0 ,0 ,0 ,4334328 
50 ,2616 ,7299 ,7 ,3826 ,31940 ,87 ,4073 ,188936 ,149185 ,2809 ,71869 ,3260 ,26278 ,686666 ,6224 ,45395 ,442495 ,138830 ,17975 ,16626 ,115211 ,214018 ,501418 ,67648 ,91571 ,351743 ,2413851 ,9785 ,777803 ,115875 ,456627 ,55149 ,54009 ,131254 ,15492 ,2587 ,29837 ,1531 ,12602 ,19185 ,25471 ,218993 ,85128 ,2410 ,174845 ,128057 ,11176 ,3495 ,228134 ,133268 ,43899 ,83593 ,108124 ,83765 ,536 ,140 ,43266 ,624923 ,59121 ,2527 ,1839 ,6099 ,10762 ,19473 ,111961 ,32796 ,17 ,0 ,412831 ,2095 ,57330 ,5819 ,22516 ,35776 ,103751 ,253490 ,481380 ,106437 ,41707 ,32490 ,397 ,151227 ,11234656 ,884929 ,33604 ,0 ,0 ,0 ,0 ,36255 ,954788 ,12189444 ,12185751 ,0 ,3693 ,0 ,12189444 ,0 ,0 ,0 ,0 ,0 ,0 ,12189444 
51 ,55046 ,25457 ,4621 ,10381 ,1100 ,2287 ,7638 ,41969 ,10461 ,2619 ,31123 ,2931 ,3325 ,16976 ,7349 ,60742 ,66560 ,27317 ,3791 ,12182 ,2385 ,22466 ,47549 ,14391 ,30665 ,17225 ,55406 ,17097 ,19526 ,5419 ,53804 ,55035 ,49285 ,96769 ,207485 ,227937 ,19549 ,7378 ,79235 ,11192 ,22406 ,141116 ,71751 ,8399 ,23030 ,166013 ,43060 ,25118 ,8184 ,11757 ,56865 ,38423 ,156848 ,88249 ,36810 ,23455 ,62479 ,47949 ,163107 ,14348 ,12191 ,89996 ,8579 ,6354 ,55836 ,15175 ,9344 ,3584251 ,92482 ,37278 ,159742 ,12907 ,30958 ,18907 ,1965694 ,432405 ,91055 ,107606 ,72361 ,30084 ,3855 ,18768 ,9498868 ,0 ,0 ,78841117 ,15946010 ,996325 ,0 ,15675 ,95799127 ,105297995 ,105273440 ,0 ,24555 ,0 ,105297995 ,0 ,0 ,0 ,0 ,0 ,0 ,105297995 
52 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45928367 ,28622891 ,0 ,0 ,353816 ,74905074 ,74905074 ,74905074 ,0 ,0 ,0 ,74905074 ,0 ,0 ,0 ,0 ,0 ,0 ,74905074 
53 ,570047 ,1066495 ,19926 ,300960 ,34637 ,8081 ,58887 ,7838903 ,844157 ,96396 ,4372641 ,678126 ,372464 ,1377423 ,511399 ,1786832 ,2713313 ,1168130 ,244830 ,1698873 ,246484 ,1896047 ,2335322 ,756351 ,811468 ,1106065 ,1834656 ,1020477 ,679462 ,234327 ,4093528 ,3479134 ,2363473 ,4087115 ,1314616 ,2574859 ,1021626 ,480071 ,4624077 ,1080957 ,1532576 ,7728747 ,2108123 ,425722 ,2813530 ,628957 ,144616 ,102859 ,105862 ,280112 ,4793959 ,2269063 ,2295604 ,1683889 ,706403 ,67999 ,581659 ,6406870 ,6149505 ,106639 ,133423 ,675291 ,445976 ,214566 ,346370 ,291820 ,118572 ,0 ,150028 ,100084 ,966327 ,669869 ,493616 ,568995 ,657769 ,1152605 ,3830983 ,347263 ,203566 ,692515 ,186171 ,1189408 ,116170546 ,57332703 ,0 ,10096084 ,1225966 ,1625426 ,76157 ,12719000 ,83075336 ,199245882 ,196496562 ,0 ,2749320 ,0 ,199245882 ,0 ,0 ,0 ,0 ,0 ,0 ,199245882 
54 ,31641 ,60277 ,3725 ,34267 ,16227 ,20325 ,276482 ,1394537 ,153455 ,27839 ,561649 ,194363 ,147208 ,655518 ,197475 ,721174 ,911490 ,655685 ,50819 ,110676 ,120868 ,383068 ,624599 ,212242 ,201690 ,1725925 ,1018459 ,487282 ,538521 ,129593 ,999037 ,545236 ,574575 ,466784 ,78070 ,640825 ,120352 ,38378 ,490145 ,139928 ,95320 ,1144115 ,448384 ,67157 ,637451 ,65510 ,6449 ,6899 ,30998 ,602117 ,588218 ,696134 ,5903824 ,405300 ,88517 ,13177 ,430118 ,144442 ,93916 ,19880 ,41620 ,93853 ,147096 ,13388 ,673929 ,602756 ,134948 ,55 ,126570 ,114014 ,283063 ,193145 ,616728 ,567032 ,794849 ,333588 ,80576 ,259443 ,29101 ,47599 ,177214 ,61284 ,32640186 ,18108470 ,0 ,172621 ,31995 ,64754 ,624 ,947136 ,19325600 ,51965786 ,50203871 ,0 ,1761915 ,0 ,51965786 ,0 ,0 ,0 ,0 ,0 ,0 ,51965786 
55 ,1492 ,12003 ,398 ,33593 ,284 ,5579 ,17505 ,106069 ,8013 ,502 ,26755 ,10265 ,9419 ,45153 ,13325 ,295639 ,112072 ,29502 ,2769 ,3538 ,7705 ,31110 ,48364 ,14788 ,8302 ,253164 ,144840 ,64551 ,19883 ,8457 ,78652 ,43218 ,42948 ,44611 ,3660 ,35868 ,6317 ,2681 ,19792 ,15883 ,5252 ,43505 ,57512 ,4935 ,35141 ,5229 ,353 ,22 ,74 ,17383 ,22195 ,47501 ,260236 ,7923 ,14381516 ,793 ,3797 ,648 ,43 ,4 ,11 ,119 ,280 ,24 ,122 ,77 ,23 ,0 ,370 ,1153 ,347 ,173 ,996 ,298 ,2962 ,460 ,410 ,118 ,60 ,111 ,33 ,1094 ,16531972 ,238171 ,0 ,2288 ,78 ,2122 ,2 ,33337008 ,33579669 ,50111641 ,35690696 ,0 ,14420945 ,0 ,50111641 ,0 ,0 ,0 ,0 ,0 ,0 ,50111641 
56 ,2941 ,896 ,15 ,18095 ,1537 ,12 ,1505 ,47797 ,13002 ,1002 ,75461 ,11118 ,6863 ,13867 ,13015 ,66795 ,30269 ,15740 ,2499 ,74852 ,1429 ,35900 ,61348 ,23214 ,22078 ,34660 ,50557 ,4104 ,17339 ,2068 ,77613 ,116803 ,109967 ,100839 ,54228 ,63020 ,29175 ,15157 ,135871 ,27172 ,38770 ,54455 ,17072 ,5212 ,26137 ,18002 ,2876 ,828 ,2014 ,1711 ,28664 ,43577 ,2727073 ,283118 ,13720 ,18456 ,90444 ,17745 ,172402 ,17117 ,23301 ,120451 ,102207 ,16599 ,338485 ,48032 ,28400 ,0 ,13216 ,53665 ,194107 ,215868 ,202885 ,88534 ,320394 ,71382 ,39427 ,13775 ,18011 ,10839 ,78992 ,9205 ,6966991 ,1973453 ,0 ,41 ,3 ,2 ,0 ,9591024 ,11564523 ,18531514 ,15920017 ,0 ,2611497 ,0 ,18531514 ,0 ,0 ,0 ,0 ,0 ,0 ,18531514 
57 ,61762 ,80797 ,3765 ,322089 ,11207 ,15887 ,131953 ,927672 ,120821 ,13712 ,546668 ,110834 ,65706 ,174474 ,49923 ,794748 ,423785 ,227587 ,30521 ,220466 ,54921 ,421443 ,464244 ,125928 ,130671 ,510424 ,538306 ,404072 ,277625 ,58717 ,827385 ,417927 ,450239 ,418337 ,508036 ,630335 ,88999 ,36755 ,321528 ,75496 ,162473 ,519941 ,246979 ,32338 ,350072 ,120541 ,16320 ,1302 ,23381 ,148599 ,115665 ,190158 ,5985558 ,2729651 ,3006082 ,1787792 ,828745 ,74695 ,77154 ,6433 ,2796 ,131272 ,66757 ,13998 ,231647 ,21595 ,19832 ,53 ,41307 ,61539 ,51869 ,107902 ,127662 ,102773 ,14877 ,65618 ,51607 ,15984 ,5949 ,26288 ,29902 ,30072 ,28740943 ,2020680 ,0 ,107499 ,7014 ,4587 ,474 ,822374 ,2962628 ,31703571 ,27698355 ,0 ,4005216 ,0 ,31703571 ,0 ,0 ,0 ,0 ,0 ,0 ,31703571 
58 ,48577 ,34700 ,4149 ,70339 ,51141 ,4266 ,34390 ,180245 ,58194 ,18199 ,345009 ,34901 ,35492 ,103733 ,121853 ,152064 ,488950 ,280872 ,27507 ,57036 ,14380 ,109362 ,230231 ,29888 ,59944 ,177559 ,262351 ,149558 ,192272 ,26328 ,362306 ,355235 ,226957 ,161536 ,64526 ,439308 ,47496 ,30886 ,349960 ,44688 ,76646 ,627640 ,72916 ,25571 ,483537 ,138080 ,23629 ,18794 ,84586 ,130845 ,187394 ,271564 ,5925794 ,176156 ,100122 ,221624 ,956481 ,420901 ,347874 ,139497 ,98507 ,448209 ,185493 ,72343 ,1237036 ,818930 ,210124 ,0 ,315886 ,64718 ,1928508 ,222065 ,1077640 ,1388396 ,1541523 ,3565902 ,390554 ,665911 ,195750 ,644121 ,1351090 ,285610 ,32624355 ,50481238 ,1698040 ,0 ,0 ,0 ,0 ,6559940 ,58739218 ,91363573 ,82022116 ,0 ,9341457 ,0 ,91363573 ,0 ,0 ,0 ,0 ,0 ,0 ,91363573 
59 ,12269 ,30225 ,666 ,13164 ,59409 ,1377 ,2338 ,74087 ,6085 ,19528 ,99542 ,10655 ,7642 ,44951 ,23303 ,159490 ,48074 ,39596 ,9456 ,53736 ,22244 ,20869 ,64244 ,3217 ,28234 ,112402 ,100894 ,36456 ,24304 ,4616 ,92722 ,67623 ,29447 ,53448 ,60125 ,266897 ,13649 ,6678 ,92706 ,17556 ,13672 ,234395 ,15088 ,7451 ,110529 ,107529 ,9743 ,9468 ,29027 ,109192 ,126313 ,125467 ,10704712 ,182368 ,60989 ,4072 ,500960 ,370185 ,5085492 ,368944 ,476977 ,320892 ,84862 ,34103 ,1353131 ,776586 ,339119 ,0 ,251880 ,134068 ,350195 ,601568 ,475211 ,1105744 ,939471 ,679490 ,151984 ,368562 ,57011 ,97624 ,152455 ,72038 ,28832491 ,14149621 ,0 ,0 ,0 ,0 ,0 ,771067 ,14920688 ,43753179 ,42395155 ,0 ,1358024 ,0 ,43753179 ,0 ,0 ,0 ,0 ,0 ,0 ,43753179 
60 ,613 ,402 ,53 ,179 ,34 ,15 ,76 ,1802 ,199 ,78 ,1249 ,161 ,151 ,532 ,193 ,2461 ,1537 ,926 ,109 ,333 ,84 ,653 ,1130 ,310 ,355 ,541 ,1549 ,961 ,885 ,179 ,1990 ,1400 ,1215 ,1681 ,1540 ,2468 ,481 ,227 ,1607 ,329 ,495 ,3415 ,1389 ,183 ,2347 ,1028 ,735 ,104 ,36 ,295 ,2536 ,1796 ,856331 ,1393 ,897 ,389 ,742 ,2020 ,946 ,1238427 ,1364 ,817 ,188 ,111 ,1132 ,0 ,0 ,0 ,1082 ,228 ,1710 ,3693392 ,761 ,925 ,32319 ,1171 ,1657 ,279 ,90 ,469 ,136903 ,708 ,6021498 ,2060221 ,0 ,0 ,0 ,0 ,0 ,251012 ,2311233 ,8332731 ,8042015 ,0 ,290716 ,0 ,8332731 ,0 ,0 ,0 ,0 ,0 ,0 ,8332731 
61 ,1657 ,1127 ,250 ,1146 ,2941 ,539 ,1279 ,17187 ,6618 ,5343 ,34056 ,2721 ,1917 ,12489 ,12302 ,43841 ,32185 ,11460 ,1308 ,4573 ,2193 ,22801 ,27798 ,1747 ,2581 ,13020 ,55477 ,23260 ,12720 ,1265 ,27782 ,41570 ,21665 ,20815 ,21228 ,120033 ,10683 ,2396 ,30221 ,5445 ,14510 ,56356 ,6555 ,2714 ,37279 ,19500 ,3866 ,524 ,5170 ,15132 ,28757 ,23890 ,634783 ,71493 ,9306 ,6070 ,59684 ,140306 ,498394 ,223637 ,116480 ,557404 ,76118 ,32500 ,682619 ,259231 ,272599 ,0 ,30671 ,16385 ,91799 ,329386 ,68389 ,60841 ,413370 ,299453 ,22179 ,18735 ,12935 ,16735 ,23719 ,7616 ,5926729 ,1380132 ,0 ,0 ,0 ,0 ,0 ,93047 ,1473179 ,7399908 ,7180468 ,0 ,219440 ,0 ,7399908 ,0 ,0 ,0 ,0 ,0 ,0 ,7399908 
62 ,916 ,1096 ,229 ,1899 ,2605 ,2647 ,2080 ,66917 ,4350 ,5477 ,42509 ,644 ,1505 ,23788 ,17809 ,139202 ,99479 ,21251 ,609 ,5998 ,3653 ,19844 ,65729 ,450 ,6901 ,22479 ,51219 ,81552 ,22138 ,2628 ,56456 ,64250 ,71886 ,27776 ,57292 ,1578827 ,19097 ,174006 ,629929 ,9682 ,25936 ,212312 ,8986 ,6260 ,192154 ,112456 ,11766 ,18230 ,18858 ,105614 ,99132 ,90972 ,1293310 ,175667 ,39769 ,6696 ,259151 ,26526 ,1290093 ,47404 ,572371 ,2142389 ,18311 ,14430 ,1437947 ,1047287 ,534486 ,0 ,91712 ,40402 ,326520 ,50135 ,96814 ,49721 ,563269 ,489168 ,33951 ,65595 ,20217 ,171390 ,62486 ,10983 ,15287680 ,2748488 ,0 ,14904894 ,246765 ,0 ,0 ,977931 ,18878078 ,34165758 ,31563274 ,0 ,2602484 ,0 ,34165758 ,0 ,0 ,0 ,0 ,0 ,0 ,34165758 
63 ,246 ,795 ,82 ,1204 ,5650 ,53 ,454 ,17937 ,1231 ,4339 ,11310 ,2251 ,812 ,4322 ,3083 ,30251 ,17159 ,4990 ,282 ,1802 ,512 ,5873 ,8650 ,359 ,2962 ,7764 ,18197 ,6859 ,4697 ,769 ,20823 ,13925 ,4469 ,11362 ,7727 ,44461 ,2551 ,4759 ,13553 ,5034 ,3502 ,24061 ,3304 ,2074 ,35515 ,9277 ,1724 ,326 ,2608 ,34757 ,26049 ,26819 ,791357 ,38258 ,5797 ,21205 ,111067 ,56426 ,63130 ,14704 ,39692 ,20559 ,117685 ,5551 ,153979 ,103726 ,77439 ,0 ,21169 ,12396 ,396019 ,1530601 ,110659 ,135399 ,195722 ,469548 ,37431 ,69705 ,178697 ,17233 ,97843 ,38474 ,5395046 ,2811371 ,0 ,0 ,0 ,69553 ,0 ,460209 ,3341133 ,8736179 ,7667304 ,0 ,1068875 ,0 ,8736179 ,0 ,0 ,0 ,0 ,0 ,0 ,8736179 
64 ,0 ,0 ,0 ,259 ,211 ,29 ,142 ,777 ,248 ,79 ,1433 ,152 ,153 ,432 ,6679 ,578 ,1046 ,1696 ,119 ,250 ,58 ,452 ,974 ,129 ,249 ,742 ,1204 ,611 ,780 ,113 ,1475 ,1489 ,940 ,671 ,275 ,1882 ,196 ,122 ,1417 ,187 ,317 ,2684 ,310 ,113 ,2067 ,462 ,100 ,42 ,292 ,500 ,820 ,1176 ,23039 ,1317 ,394 ,913 ,3425 ,3475 ,1643 ,268059 ,291 ,4701 ,789 ,804991 ,4739 ,3513 ,638 ,0 ,1493 ,192861 ,7370 ,379754 ,3883 ,4174 ,70691 ,65655 ,1692 ,1921 ,121111 ,436062 ,4918 ,1138 ,2451782 ,1559304 ,0 ,1234880 ,0 ,0 ,0 ,178299 ,2972483 ,5424265 ,4859561 ,0 ,564704 ,0 ,5424265 ,0 ,0 ,0 ,0 ,0 ,0 ,5424265 
65 ,383126 ,255270 ,35315 ,131792 ,10565 ,48432 ,85981 ,576678 ,107645 ,18840 ,514095 ,69914 ,100354 ,240370 ,95939 ,268733 ,363961 ,207351 ,35801 ,196202 ,29324 ,242578 ,396386 ,118598 ,138417 ,331699 ,481079 ,367822 ,249845 ,64192 ,847353 ,646848 ,557019 ,562645 ,403727 ,391043 ,152330 ,137468 ,377403 ,204540 ,182511 ,1413221 ,816591 ,78277 ,604098 ,442903 ,265709 ,9889 ,73693 ,165534 ,2347781 ,1651363 ,4651546 ,488880 ,545169 ,284046 ,545574 ,815843 ,510531 ,96183 ,93410 ,109618 ,151512 ,88103 ,5561174 ,1970379 ,423605 ,8600304 ,4939441 ,99176 ,198254 ,480781 ,464704 ,510838 ,1504611 ,790929 ,949474 ,315927 ,131625 ,564556 ,375421 ,638219 ,55398083 ,19734247 ,0 ,0 ,0 ,0 ,0 ,725136 ,20459383 ,75857466 ,73907879 ,0 ,1949587 ,0 ,75857466 ,0 ,0 ,0 ,0 ,0 ,0 ,75857466 
66 ,8830 ,19354 ,3522 ,20375 ,2442 ,1087 ,25708 ,156243 ,28426 ,909 ,188967 ,23321 ,38977 ,57424 ,62323 ,54479 ,58625 ,49488 ,9548 ,65800 ,8619 ,75513 ,126011 ,36088 ,14689 ,88087 ,37783 ,26862 ,29376 ,20693 ,207136 ,182285 ,178767 ,155122 ,109242 ,35119 ,48749 ,30974 ,40638 ,135307 ,78251 ,214150 ,108865 ,21728 ,182462 ,17017 ,27141 ,31 ,23097 ,140410 ,317179 ,581803 ,2538437 ,568462 ,93613 ,24773 ,225854 ,295660 ,33733 ,15417 ,38360 ,31865 ,30047 ,26080 ,225222 ,1449167 ,105639 ,334735 ,818486 ,244957 ,50109 ,323375 ,323464 ,566389 ,60226 ,112939 ,701177 ,9328 ,24791 ,88790 ,1158 ,188476 ,13725771 ,24137592 ,0 ,0 ,0 ,0 ,0 ,735405 ,24872997 ,38598768 ,37598030 ,0 ,1000738 ,0 ,38598768 ,0 ,0 ,0 ,0 ,0 ,0 ,38598768 
67 ,27136 ,16606 ,2497 ,9210 ,754 ,2866 ,4837 ,64869 ,8552 ,3888 ,59427 ,7812 ,8114 ,25012 ,5134 ,65839 ,65263 ,19909 ,5233 ,18024 ,2902 ,31885 ,36734 ,10483 ,15224 ,30206 ,57661 ,24536 ,37373 ,8496 ,82508 ,63618 ,50835 ,66927 ,35176 ,106664 ,23327 ,8752 ,62273 ,20928 ,17835 ,105098 ,55623 ,9165 ,52087 ,55299 ,38444 ,3880 ,7964 ,15100 ,145208 ,104542 ,304913 ,43653 ,56847 ,31045 ,37543 ,83431 ,71966 ,10327 ,10576 ,11997 ,9279 ,7422 ,1550328 ,3868270 ,1076016 ,438276 ,231867 ,6913 ,50362 ,38773 ,46668 ,54910 ,113228 ,127614 ,112935 ,34703 ,13980 ,32717 ,23717 ,30189 ,10338200 ,4333217 ,0 ,0 ,0 ,0 ,0 ,1247749 ,5580966 ,15919166 ,15559086 ,0 ,360080 ,0 ,15919166 ,0 ,0 ,0 ,0 ,0 ,0 ,15919166 
68 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,81588038 ,0 ,0 ,0 ,0 ,0 ,380637 ,81968675 ,81968675 ,81096033 ,0 ,872642 ,0 ,81968675 ,0 ,0 ,0 ,0 ,0 ,0 ,81968675 
69 ,10053 ,10505 ,4089 ,5739 ,2322 ,1288 ,8004 ,304754 ,47105 ,17973 ,574803 ,73664 ,28078 ,54873 ,92709 ,117951 ,141391 ,106146 ,16266 ,81441 ,21597 ,125651 ,101180 ,24691 ,14822 ,78921 ,42185 ,85624 ,40125 ,12020 ,109168 ,112728 ,98613 ,94579 ,150521 ,35396 ,44019 ,46011 ,56714 ,210766 ,47503 ,247074 ,55288 ,12915 ,206921 ,46909 ,23209 ,0 ,28715 ,92223 ,279913 ,544854 ,10621919 ,275672 ,68348 ,63048 ,652956 ,3536281 ,731502 ,62143 ,219838 ,555435 ,196139 ,156488 ,1258564 ,1050339 ,591040 ,758008 ,923019 ,113389 ,123691 ,888294 ,638358 ,650485 ,466771 ,1043281 ,1616460 ,380032 ,22259 ,111860 ,456324 ,541003 ,33562955 ,3947428 ,0 ,6690887 ,13929 ,0 ,0 ,196379 ,10848623 ,44411578 ,43217395 ,0 ,1194183 ,0 ,44411578 ,0 ,0 ,0 ,0 ,0 ,0 ,44411578 
70 ,3703 ,2310 ,0 ,20548 ,2284 ,0 ,55768 ,20267 ,2197 ,2948 ,24141 ,885 ,2228 ,21581 ,24308 ,30380 ,37300 ,11196 ,3091 ,1237 ,1715 ,5957 ,50843 ,1763 ,7016 ,34681 ,53179 ,19725 ,8807 ,964 ,17005 ,18054 ,19831 ,15949 ,15339 ,17520 ,2493 ,5681 ,20222 ,13676 ,4526 ,153389 ,6167 ,3123 ,112545 ,54695 ,8221 ,665 ,10720 ,73056 ,136750 ,97412 ,506071 ,18052 ,3197042 ,831711 ,109420 ,5811 ,176248 ,16752 ,72893 ,42107 ,27390 ,5528 ,54201 ,85933 ,43913 ,0 ,2302 ,987349 ,229282 ,10816 ,100990 ,22489 ,800437 ,52598 ,252468 ,43997 ,22210 ,155654 ,6006 ,5711 ,9143442 ,1022328 ,0 ,0 ,0 ,0 ,0 ,1711068 ,2733396 ,11876838 ,8947085 ,0 ,2929753 ,0 ,11876838 ,0 ,0 ,0 ,0 ,0 ,0 ,11876838 
71 ,881 ,246 ,0 ,1741 ,292 ,0 ,74 ,31450 ,3685 ,2039 ,18874 ,1781 ,804 ,4371 ,3145 ,30547 ,47362 ,29822 ,10783 ,90572 ,8743 ,112360 ,48525 ,16340 ,16068 ,9463 ,40174 ,13281 ,8190 ,4077 ,31287 ,77404 ,126184 ,125975 ,1249926 ,214796 ,49937 ,33150 ,346033 ,7759 ,147103 ,462113 ,38178 ,15310 ,9869 ,34310 ,2192 ,1455 ,300 ,1970 ,37199 ,54157 ,101147 ,4308 ,144 ,218 ,4866 ,96 ,42284 ,2280 ,11614 ,126010 ,3793 ,1338 ,97 ,37 ,3051 ,21 ,3404 ,221 ,38679 ,5972 ,58515 ,6924 ,0 ,668 ,22 ,0 ,37 ,385 ,678 ,617 ,4039723 ,0 ,0 ,37856347 ,7073661 ,0 ,0 ,2858142 ,47788150 ,51827873 ,42437634 ,0 ,9390239 ,0 ,51827873 ,0 ,0 ,0 ,0 ,0 ,0 ,51827873 
72 ,17604 ,5690 ,3548 ,26017 ,10807 ,2045 ,6455 ,386915 ,168270 ,64216 ,329334 ,63203 ,13697 ,110439 ,76850 ,409079 ,343215 ,142705 ,16452 ,194185 ,14780 ,296482 ,117206 ,3843 ,28987 ,150220 ,463559 ,136379 ,148784 ,16171 ,388227 ,211907 ,81263 ,143916 ,240715 ,700063 ,37713 ,49766 ,543695 ,135483 ,56650 ,1397141 ,43819 ,22056 ,505917 ,171141 ,32867 ,6183 ,28846 ,162560 ,694948 ,283769 ,5389599 ,112090 ,121884 ,11837 ,720667 ,328014 ,1533488 ,339095 ,262731 ,858800 ,418040 ,143476 ,2588639 ,2919358 ,613186 ,0 ,270229 ,119023 ,135835 ,279995 ,324992 ,426901 ,553146 ,494708 ,215269 ,124795 ,84151 ,272320 ,107771 ,40587 ,29516408 ,997485 ,0 ,0 ,0 ,0 ,0 ,2618942 ,3616427 ,33132835 ,23993250 ,0 ,9139585 ,0 ,33132835 ,0 ,0 ,0 ,0 ,0 ,0 ,33132835 
